path,score
C:\Users\miker\wake_word_project\data\negative\one\edd8bfe3_nohash_0.wav,0.000275
C:\Users\miker\wake_word_project\data\negative\nine\4e8c5516_nohash_0.wav,0.001765
C:\Users\miker\wake_word_project\data\negative\two\2296b1af_nohash_0.wav,0.000071
C:\Users\miker\wake_word_project\data\negative\two\9448c397_nohash_2.wav,0.003607
C:\Users\miker\wake_word_project\data\negative\three\d278d8ef_nohash_1.wav,0.001546
C:\Users\miker\wake_word_project\data\negative\no\a1cf7fd8_nohash_1.wav,0.000418
C:\Users\miker\wake_word_project\data\negative\five\7846fd85_nohash_0.wav,0.002617
C:\Users\miker\wake_word_project\data\negative\sheila\f5733968_nohash_0.wav,0.001254
C:\Users\miker\wake_word_project\data\negative\stop\d4dddb92_nohash_0.wav,0.002058
C:\Users\miker\wake_word_project\data\negative\backward\f01a0d63_nohash_1.wav,0.003666
C:\Users\miker\wake_word_project\data\negative\three\e805a617_nohash_1.wav,0.001701
C:\Users\miker\wake_word_project\data\negative\five\bc999754_nohash_0.wav,0.000195
C:\Users\miker\wake_word_project\data\negative\right\c120e80e_nohash_2.wav,0.003099
C:\Users\miker\wake_word_project\data\negative\one\8494fba8_nohash_1.wav,0.001219
C:\Users\miker\wake_word_project\data\negative\right\6a861f21_nohash_0.wav,0.000255
C:\Users\miker\wake_word_project\data\negative\follow\042a8dde_nohash_2.wav,0.000410
C:\Users\miker\wake_word_project\data\negative\dog\f4cae173_nohash_0.wav,0.002787
C:\Users\miker\wake_word_project\data\negative\yes\2c6d3924_nohash_0.wav,0.011980
C:\Users\miker\wake_word_project\data\negative\right\418e7158_nohash_3.wav,0.001029
C:\Users\miker\wake_word_project\data\negative\marvin\01b4757a_nohash_0.wav,0.000509
C:\Users\miker\wake_word_project\data\negative\go\c9b5ff26_nohash_1.wav,0.000441
C:\Users\miker\wake_word_project\data\negative\marvin\ab00c4b2_nohash_0.wav,0.003031
C:\Users\miker\wake_word_project\data\negative\cat\7096522d_nohash_0.wav,0.000886
C:\Users\miker\wake_word_project\data\negative\right\cb5d2c6e_nohash_1.wav,0.002215
C:\Users\miker\wake_word_project\data\negative\go\2aca1e72_nohash_0.wav,0.000593
C:\Users\miker\wake_word_project\data\negative\sheila\71e6ab20_nohash_1.wav,0.004696
C:\Users\miker\wake_word_project\data\negative\no\67fcdb05_nohash_0.wav,0.006258
C:\Users\miker\wake_word_project\data\negative\off\3a929277_nohash_3.wav,0.000213
C:\Users\miker\wake_word_project\data\negative\go\9a69672b_nohash_4.wav,0.001910
C:\Users\miker\wake_word_project\data\negative\down\1df483c0_nohash_0.wav,0.005592
C:\Users\miker\wake_word_project\data\negative\one\28497c5b_nohash_0.wav,0.004352
C:\Users\miker\wake_word_project\data\negative\on\ab5ae445_nohash_0.wav,0.000283
C:\Users\miker\wake_word_project\data\negative\six\81332c92_nohash_2.wav,0.002491
C:\Users\miker\wake_word_project\data\negative\on\c93d5e22_nohash_1.wav,0.000167
C:\Users\miker\wake_word_project\data\negative\down\6cf5459b_nohash_1.wav,0.000288
C:\Users\miker\wake_word_project\data\negative\right\8494fba8_nohash_0.wav,0.004238
C:\Users\miker\wake_word_project\data\negative\on\c120e80e_nohash_5.wav,0.002110
C:\Users\miker\wake_word_project\data\negative\left\da040491_nohash_4.wav,0.001027
C:\Users\miker\wake_word_project\data\negative\eight\789e4ee7_nohash_1.wav,0.001819
C:\Users\miker\wake_word_project\data\negative\wow\f1b35ace_nohash_0.wav,0.003701
C:\Users\miker\wake_word_project\data\negative\tree\84d1e469_nohash_1.wav,0.000989
C:\Users\miker\wake_word_project\data\negative\bed\5a3712c9_nohash_0.wav,0.000109
C:\Users\miker\wake_word_project\data\negative\down\ea1f888c_nohash_0.wav,0.035808
C:\Users\miker\wake_word_project\data\negative\off\3b853f44_nohash_1.wav,0.000827
C:\Users\miker\wake_word_project\data\negative\off\8d5e1dc0_nohash_0.wav,0.011158
C:\Users\miker\wake_word_project\data\negative\bird\80b8eab4_nohash_1.wav,0.000319
C:\Users\miker\wake_word_project\data\negative\sheila\e1469561_nohash_0.wav,0.002250
C:\Users\miker\wake_word_project\data\negative\sheila\5d4e3bb8_nohash_1.wav,0.009767
C:\Users\miker\wake_word_project\data\negative\backward\042a8dde_nohash_3.wav,0.002240
C:\Users\miker\wake_word_project\data\negative\down\893705bb_nohash_5.wav,0.001060
C:\Users\miker\wake_word_project\data\negative\zero\7eee5973_nohash_1.wav,0.000282
C:\Users\miker\wake_word_project\data\negative\stop\8a0457c9_nohash_0.wav,0.001990
C:\Users\miker\wake_word_project\data\negative\three\0d393936_nohash_1.wav,0.000343
C:\Users\miker\wake_word_project\data\negative\three\b5aacf2c_nohash_0.wav,0.000938
C:\Users\miker\wake_word_project\data\negative\left\7318280c_nohash_0.wav,0.001030
C:\Users\miker\wake_word_project\data\negative\right\d8521ea0_nohash_0.wav,0.004230
C:\Users\miker\wake_word_project\data\negative\six\1ecfb537_nohash_4.wav,0.001649
C:\Users\miker\wake_word_project\data\negative\four\a19a0225_nohash_0.wav,0.000444
C:\Users\miker\wake_word_project\data\negative\tree\9beccfc8_nohash_0.wav,0.000513
C:\Users\miker\wake_word_project\data\negative\two\650daf8e_nohash_1.wav,0.000259
C:\Users\miker\wake_word_project\data\negative\one\10ace7eb_nohash_4.wav,0.001349
C:\Users\miker\wake_word_project\data\negative\nine\23da904f_nohash_2.wav,0.006947
C:\Users\miker\wake_word_project\data\negative\nine\e54a0f16_nohash_1.wav,0.000836
C:\Users\miker\wake_word_project\data\negative\cat\b11a05d2_nohash_0.wav,0.001751
C:\Users\miker\wake_word_project\data\negative\go\2ce7534c_nohash_1.wav,0.000073
C:\Users\miker\wake_word_project\data\negative\on\ff4ed4f3_nohash_2.wav,0.003793
C:\Users\miker\wake_word_project\data\negative\marvin\bb6d4301_nohash_0.wav,0.001295
C:\Users\miker\wake_word_project\data\negative\six\0b7ee1a0_nohash_3.wav,0.003855
C:\Users\miker\wake_word_project\data\negative\yes\b63fea9e_nohash_0.wav,0.010608
C:\Users\miker\wake_word_project\data\negative\three\14775481_nohash_0.wav,0.001874
C:\Users\miker\wake_word_project\data\negative\stop\64a80906_nohash_0.wav,0.000254
C:\Users\miker\wake_word_project\data\negative\one\a929f9b9_nohash_1.wav,0.000402
C:\Users\miker\wake_word_project\data\negative\up\f568162b_nohash_2.wav,0.003564
C:\Users\miker\wake_word_project\data\negative\tree\d0fb9ff4_nohash_0.wav,0.005482
C:\Users\miker\wake_word_project\data\negative\nine\e4be0cf6_nohash_2.wav,0.000518
C:\Users\miker\wake_word_project\data\negative\up\f01a0d63_nohash_3.wav,0.003272
C:\Users\miker\wake_word_project\data\negative\on\efa16ffd_nohash_2.wav,0.001239
C:\Users\miker\wake_word_project\data\negative\down\c0445658_nohash_3.wav,0.000013
C:\Users\miker\wake_word_project\data\negative\yes\6c6aa323_nohash_0.wav,0.000337
C:\Users\miker\wake_word_project\data\negative\tree\f19279c4_nohash_0.wav,0.002227
C:\Users\miker\wake_word_project\data\negative\go\235b444f_nohash_3.wav,0.000058
C:\Users\miker\wake_word_project\data\negative\backward\2aca1e72_nohash_13.wav,0.000876
C:\Users\miker\wake_word_project\data\negative\nine\274c008f_nohash_0.wav,0.000960
C:\Users\miker\wake_word_project\data\negative\nine\a1e71565_nohash_1.wav,0.016499
C:\Users\miker\wake_word_project\data\negative\three\94d370bf_nohash_1.wav,0.000818
C:\Users\miker\wake_word_project\data\negative\zero\beb458a4_nohash_1.wav,0.042773
C:\Users\miker\wake_word_project\data\negative\left\0474c92a_nohash_1.wav,0.001106
C:\Users\miker\wake_word_project\data\negative\sheila\45864319_nohash_0.wav,0.010916
C:\Users\miker\wake_word_project\data\negative\seven\4c6944d6_nohash_5.wav,0.002709
C:\Users\miker\wake_word_project\data\negative\no\3ce4910e_nohash_0.wav,0.002136
C:\Users\miker\wake_word_project\data\negative\up\7257420c_nohash_0.wav,0.000241
C:\Users\miker\wake_word_project\data\negative\eight\08ab231c_nohash_2.wav,0.000508
C:\Users\miker\wake_word_project\data\negative\cat\22296dbe_nohash_0.wav,0.000442
C:\Users\miker\wake_word_project\data\negative\five\f736ab63_nohash_1.wav,0.000255
C:\Users\miker\wake_word_project\data\negative\right\4bc2c2c5_nohash_1.wav,0.005605
C:\Users\miker\wake_word_project\data\negative\five\324210dd_nohash_1.wav,0.010360
C:\Users\miker\wake_word_project\data\negative\up\f6af2457_nohash_1.wav,0.001251
C:\Users\miker\wake_word_project\data\negative\wow\bfdb9801_nohash_1.wav,0.000238
C:\Users\miker\wake_word_project\data\negative\visual\4c6944d6_nohash_2.wav,0.005269
C:\Users\miker\wake_word_project\data\negative\off\6f7724f5_nohash_1.wav,0.001557
C:\Users\miker\wake_word_project\data\negative\eight\0ea9c8ce_nohash_3.wav,0.000221
C:\Users\miker\wake_word_project\data\negative\happy\7195ffa6_nohash_0.wav,0.001087
C:\Users\miker\wake_word_project\data\negative\stop\c50f55b8_nohash_0.wav,0.000383
C:\Users\miker\wake_word_project\data\negative\four\3bc21161_nohash_0.wav,0.000324
C:\Users\miker\wake_word_project\data\negative\forward\e0c782d5_nohash_2.wav,0.000366
C:\Users\miker\wake_word_project\data\negative\eight\8a744054_nohash_0.wav,0.000222
C:\Users\miker\wake_word_project\data\negative\no\df280250_nohash_0.wav,0.001759
C:\Users\miker\wake_word_project\data\negative\four\ed3c2d05_nohash_0.wav,0.002791
C:\Users\miker\wake_word_project\data\negative\one\18e910f4_nohash_0.wav,0.000632
C:\Users\miker\wake_word_project\data\negative\zero\23da904f_nohash_1.wav,0.002521
C:\Users\miker\wake_word_project\data\negative\up\f6581345_nohash_0.wav,0.001320
C:\Users\miker\wake_word_project\data\negative\nine\0d90d8e1_nohash_1.wav,0.000352
C:\Users\miker\wake_word_project\data\negative\eight\171edea9_nohash_4.wav,0.001795
C:\Users\miker\wake_word_project\data\negative\yes\5d4e3bb8_nohash_0.wav,0.060155
C:\Users\miker\wake_word_project\data\negative\off\a1c63f25_nohash_0.wav,0.002281
C:\Users\miker\wake_word_project\data\negative\cat\300384f0_nohash_2.wav,0.000178
C:\Users\miker\wake_word_project\data\negative\three\8fe67225_nohash_0.wav,0.005939
C:\Users\miker\wake_word_project\data\negative\two\6add0595_nohash_0.wav,0.000116
C:\Users\miker\wake_word_project\data\negative\stop\035de8fe_nohash_0.wav,0.001861
C:\Users\miker\wake_word_project\data\negative\eight\a40c62f1_nohash_0.wav,0.000612
C:\Users\miker\wake_word_project\data\negative\yes\d9ae8983_nohash_1.wav,0.001883
C:\Users\miker\wake_word_project\data\negative\one\1aeef15e_nohash_1.wav,0.000368
C:\Users\miker\wake_word_project\data\negative\tree\e882abb2_nohash_0.wav,0.018366
C:\Users\miker\wake_word_project\data\negative\stop\09a7aa2a_nohash_0.wav,0.000395
C:\Users\miker\wake_word_project\data\negative\right\b66f4f93_nohash_0.wav,0.004300
C:\Users\miker\wake_word_project\data\negative\five\026290a7_nohash_0.wav,0.001754
C:\Users\miker\wake_word_project\data\negative\right\879a2b38_nohash_3.wav,0.005148
C:\Users\miker\wake_word_project\data\negative\backward\578d3efb_nohash_0.wav,0.004906
C:\Users\miker\wake_word_project\data\negative\seven\97cbf436_nohash_1.wav,0.000575
C:\Users\miker\wake_word_project\data\negative\wow\627c0bec_nohash_0.wav,0.002467
C:\Users\miker\wake_word_project\data\negative\cat\51f4d5b0_nohash_0.wav,0.001153
C:\Users\miker\wake_word_project\data\negative\on\42a99aec_nohash_2.wav,0.002190
C:\Users\miker\wake_word_project\data\negative\six\e71a9381_nohash_2.wav,0.030644
C:\Users\miker\wake_word_project\data\negative\zero\2250f5f2_nohash_1.wav,0.001801
C:\Users\miker\wake_word_project\data\negative\follow\fc3ba625_nohash_2.wav,0.000867
C:\Users\miker\wake_word_project\data\negative\up\18d84076_nohash_0.wav,0.000377
C:\Users\miker\wake_word_project\data\negative\six\b0f24c9b_nohash_2.wav,0.007924
C:\Users\miker\wake_word_project\data\negative\follow\b69002d4_nohash_0.wav,0.000253
C:\Users\miker\wake_word_project\data\negative\wow\0ac15fe9_nohash_2.wav,0.000768
C:\Users\miker\wake_word_project\data\negative\eight\cb62dbf1_nohash_1.wav,0.003074
C:\Users\miker\wake_word_project\data\negative\down\f19279c4_nohash_0.wav,0.000710
C:\Users\miker\wake_word_project\data\negative\no\b5cf6ea8_nohash_5.wav,0.000460
C:\Users\miker\wake_word_project\data\negative\tree\d926bb17_nohash_0.wav,0.000731
C:\Users\miker\wake_word_project\data\negative\stop\6969e51a_nohash_1.wav,0.012026
C:\Users\miker\wake_word_project\data\negative\stop\9db2bfe9_nohash_0.wav,0.035936
C:\Users\miker\wake_word_project\data\negative\marvin\1942abd7_nohash_0.wav,0.000352
C:\Users\miker\wake_word_project\data\negative\right\b5cf6ea8_nohash_7.wav,0.004562
C:\Users\miker\wake_word_project\data\negative\no\a045368c_nohash_1.wav,0.000468
C:\Users\miker\wake_word_project\data\negative\off\c50225fa_nohash_3.wav,0.000560
C:\Users\miker\wake_word_project\data\negative\up\1e02ffc5_nohash_1.wav,0.000221
C:\Users\miker\wake_word_project\data\negative\yes\893705bb_nohash_6.wav,0.012316
C:\Users\miker\wake_word_project\data\negative\happy\13d7b8c9_nohash_1.wav,0.003035
C:\Users\miker\wake_word_project\data\negative\house\a24582a0_nohash_0.wav,0.000199
C:\Users\miker\wake_word_project\data\negative\off\0d82fd99_nohash_0.wav,0.000179
C:\Users\miker\wake_word_project\data\negative\nine\332d33b1_nohash_1.wav,0.011553
C:\Users\miker\wake_word_project\data\negative\left\19f9c115_nohash_0.wav,0.001682
C:\Users\miker\wake_word_project\data\negative\on\f1d8a638_nohash_0.wav,0.003964
C:\Users\miker\wake_word_project\data\negative\zero\e71a9381_nohash_0.wav,0.019324
C:\Users\miker\wake_word_project\data\negative\eight\f736ab63_nohash_1.wav,0.000285
C:\Users\miker\wake_word_project\data\negative\five\22296dbe_nohash_1.wav,0.000463
C:\Users\miker\wake_word_project\data\negative\off\90e72357_nohash_3.wav,0.002914
C:\Users\miker\wake_word_project\data\negative\stop\7e6bd776_nohash_2.wav,0.000517
C:\Users\miker\wake_word_project\data\negative\up\5fadb538_nohash_0.wav,0.002903
C:\Users\miker\wake_word_project\data\negative\yes\1496195a_nohash_4.wav,0.002695
C:\Users\miker\wake_word_project\data\negative\right\f9bdf10e_nohash_0.wav,0.001673
C:\Users\miker\wake_word_project\data\negative\left\3ec05c3d_nohash_0.wav,0.000406
C:\Users\miker\wake_word_project\data\negative\sheila\483e2a6f_nohash_0.wav,0.001176
C:\Users\miker\wake_word_project\data\negative\left\c7dc7278_nohash_4.wav,0.002410
C:\Users\miker\wake_word_project\data\negative\up\caf1803e_nohash_0.wav,0.000994
C:\Users\miker\wake_word_project\data\negative\wow\6a27a9bf_nohash_1.wav,0.000825
C:\Users\miker\wake_word_project\data\negative\sheila\a583c5b0_nohash_0.wav,0.001394
C:\Users\miker\wake_word_project\data\negative\three\8910e5ef_nohash_0.wav,0.006120
C:\Users\miker\wake_word_project\data\negative\four\fbdc07bb_nohash_0.wav,0.000370
C:\Users\miker\wake_word_project\data\negative\four\68effe85_nohash_1.wav,0.000412
C:\Users\miker\wake_word_project\data\negative\four\bb05582b_nohash_0.wav,0.001489
C:\Users\miker\wake_word_project\data\negative\three\377e916b_nohash_1.wav,0.000587
C:\Users\miker\wake_word_project\data\negative\up\e2362167_nohash_1.wav,0.000392
C:\Users\miker\wake_word_project\data\negative\learn\f01a0d63_nohash_0.wav,0.003017
C:\Users\miker\wake_word_project\data\negative\two\e900b652_nohash_0.wav,0.002507
C:\Users\miker\wake_word_project\data\negative\nine\4a0e2c16_nohash_1.wav,0.006966
C:\Users\miker\wake_word_project\data\negative\two\6ef407da_nohash_1.wav,0.002058
C:\Users\miker\wake_word_project\data\negative\eight\f19c1390_nohash_3.wav,0.000519
C:\Users\miker\wake_word_project\data\negative\up\c0445658_nohash_4.wav,0.007253
C:\Users\miker\wake_word_project\data\negative\tree\459345ea_nohash_0.wav,0.003183
C:\Users\miker\wake_word_project\data\negative\forward\0d82fd99_nohash_2.wav,0.004388
C:\Users\miker\wake_word_project\data\negative\seven\f798ac78_nohash_2.wav,0.001826
C:\Users\miker\wake_word_project\data\negative\up\2ce7534c_nohash_2.wav,0.000360
C:\Users\miker\wake_word_project\data\negative\three\b0c0197e_nohash_1.wav,0.000474
C:\Users\miker\wake_word_project\data\negative\marvin\1f3bece8_nohash_0.wav,0.002043
C:\Users\miker\wake_word_project\data\negative\up\bfd26d6b_nohash_3.wav,0.001753
C:\Users\miker\wake_word_project\data\negative\eight\5c237956_nohash_0.wav,0.005102
C:\Users\miker\wake_word_project\data\negative\yes\7cbf645a_nohash_1.wav,0.001849
C:\Users\miker\wake_word_project\data\negative\nine\878befa7_nohash_0.wav,0.051378
C:\Users\miker\wake_word_project\data\negative\six\1e9e6bdd_nohash_1.wav,0.000952
C:\Users\miker\wake_word_project\data\negative\one\df6bd83f_nohash_0.wav,0.000408
C:\Users\miker\wake_word_project\data\negative\six\cf8d91cf_nohash_0.wav,0.004335
C:\Users\miker\wake_word_project\data\negative\six\67bdbf56_nohash_1.wav,0.000209
C:\Users\miker\wake_word_project\data\negative\two\3cdecb0b_nohash_1.wav,0.003297
C:\Users\miker\wake_word_project\data\negative\up\bde0f20a_nohash_5.wav,0.000085
C:\Users\miker\wake_word_project\data\negative\off\bbc30633_nohash_1.wav,0.037904
C:\Users\miker\wake_word_project\data\negative\two\81332c92_nohash_4.wav,0.005138
C:\Users\miker\wake_word_project\data\negative\yes\0ff728b5_nohash_3.wav,0.000159
C:\Users\miker\wake_word_project\data\negative\seven\b49caed3_nohash_0.wav,0.021309
C:\Users\miker\wake_word_project\data\negative\learn\8fe67225_nohash_0.wav,0.002239
C:\Users\miker\wake_word_project\data\negative\off\e7ebf59c_nohash_1.wav,0.005534
C:\Users\miker\wake_word_project\data\negative\bed\00f0204f_nohash_0.wav,0.021758
C:\Users\miker\wake_word_project\data\negative\seven\53d5b86f_nohash_0.wav,0.000180
C:\Users\miker\wake_word_project\data\negative\eight\0a2b400e_nohash_1.wav,0.000841
C:\Users\miker\wake_word_project\data\negative\bed\d1a4fb3f_nohash_0.wav,0.000106
C:\Users\miker\wake_word_project\data\negative\no\7f74626f_nohash_0.wav,0.001120
C:\Users\miker\wake_word_project\data\negative\five\5cf1ecce_nohash_1.wav,0.002115
C:\Users\miker\wake_word_project\data\negative\cat\9f7079fe_nohash_3.wav,0.000834
C:\Users\miker\wake_word_project\data\negative\two\5d0ab165_nohash_1.wav,0.000550
C:\Users\miker\wake_word_project\data\negative\cat\d71ad617_nohash_0.wav,0.000167
C:\Users\miker\wake_word_project\data\negative\four\617aeb6c_nohash_2.wav,0.002330
C:\Users\miker\wake_word_project\data\negative\yes\23059a35_nohash_0.wav,0.002839
C:\Users\miker\wake_word_project\data\negative\zero\44c201dd_nohash_0.wav,0.002173
C:\Users\miker\wake_word_project\data\negative\five\dc6e9c04_nohash_0.wav,0.000214
C:\Users\miker\wake_word_project\data\negative\learn\a045368c_nohash_3.wav,0.000481
C:\Users\miker\wake_word_project\data\negative\two\cb2929ce_nohash_8.wav,0.001668
C:\Users\miker\wake_word_project\data\negative\happy\37e8db82_nohash_3.wav,0.000088
C:\Users\miker\wake_word_project\data\negative\five\64df20d8_nohash_3.wav,0.000097
C:\Users\miker\wake_word_project\data\negative\dog\2a89ad5c_nohash_0.wav,0.000295
C:\Users\miker\wake_word_project\data\negative\up\0d82fd99_nohash_0.wav,0.000016
C:\Users\miker\wake_word_project\data\negative\zero\3b195250_nohash_1.wav,0.001320
C:\Users\miker\wake_word_project\data\negative\four\86fa2dcd_nohash_0.wav,0.000777
C:\Users\miker\wake_word_project\data\negative\yes\3c4aa5ef_nohash_1.wav,0.001675
C:\Users\miker\wake_word_project\data\negative\seven\ec989d6d_nohash_1.wav,0.000927
C:\Users\miker\wake_word_project\data\negative\bird\48a8a69d_nohash_2.wav,0.000317
C:\Users\miker\wake_word_project\data\negative\nine\bde0f20a_nohash_0.wav,0.000164
C:\Users\miker\wake_word_project\data\negative\on\f035e2ea_nohash_2.wav,0.000488
C:\Users\miker\wake_word_project\data\negative\down\e882abb2_nohash_4.wav,0.000573
C:\Users\miker\wake_word_project\data\negative\stop\f264e0df_nohash_0.wav,0.000540
C:\Users\miker\wake_word_project\data\negative\two\8a90cf67_nohash_1.wav,0.000463
C:\Users\miker\wake_word_project\data\negative\wow\96a48d28_nohash_0.wav,0.001519
C:\Users\miker\wake_word_project\data\negative\six\1b42b551_nohash_2.wav,0.005849
C:\Users\miker\wake_word_project\data\negative\go\37e8db82_nohash_0.wav,0.000644
C:\Users\miker\wake_word_project\data\negative\wow\becd5a53_nohash_0.wav,0.022524
C:\Users\miker\wake_word_project\data\negative\tree\105e72bb_nohash_0.wav,0.000684
C:\Users\miker\wake_word_project\data\negative\six\172dc2b0_nohash_1.wav,0.005441
C:\Users\miker\wake_word_project\data\negative\no\c08585c1_nohash_3.wav,0.000285
C:\Users\miker\wake_word_project\data\negative\go\b1f8326d_nohash_1.wav,0.000055
C:\Users\miker\wake_word_project\data\negative\right\ef77b778_nohash_4.wav,0.001722
C:\Users\miker\wake_word_project\data\negative\zero\3aa6f4e2_nohash_0.wav,0.003404
C:\Users\miker\wake_word_project\data\negative\zero\aa62fdad_nohash_0.wav,0.002305
C:\Users\miker\wake_word_project\data\negative\zero\b76f6088_nohash_1.wav,0.000792
C:\Users\miker\wake_word_project\data\negative\up\3bfd30e6_nohash_0.wav,0.004106
C:\Users\miker\wake_word_project\data\negative\learn\b308773d_nohash_3.wav,0.002347
C:\Users\miker\wake_word_project\data\negative\up\21cbe292_nohash_0.wav,0.000059
C:\Users\miker\wake_word_project\data\negative\two\28ed6bc9_nohash_2.wav,0.001841
C:\Users\miker\wake_word_project\data\negative\cat\34805883_nohash_0.wav,0.000141
C:\Users\miker\wake_word_project\data\negative\no\8523766b_nohash_0.wav,0.016960
C:\Users\miker\wake_word_project\data\negative\no\b69002d4_nohash_0.wav,0.000116
C:\Users\miker\wake_word_project\data\negative\zero\5f47fdf9_nohash_0.wav,0.002050
C:\Users\miker\wake_word_project\data\negative\two\da27460c_nohash_1.wav,0.002776
C:\Users\miker\wake_word_project\data\negative\left\bd8412df_nohash_0.wav,0.003068
C:\Users\miker\wake_word_project\data\negative\sheila\8c4854bc_nohash_0.wav,0.033921
C:\Users\miker\wake_word_project\data\negative\cat\aa62fdad_nohash_2.wav,0.000280
C:\Users\miker\wake_word_project\data\negative\bed\03c96658_nohash_0.wav,0.004172
C:\Users\miker\wake_word_project\data\negative\wow\d3a18257_nohash_0.wav,0.001263
C:\Users\miker\wake_word_project\data\negative\happy\435f9f9e_nohash_1.wav,0.000970
C:\Users\miker\wake_word_project\data\negative\four\7f9eb952_nohash_2.wav,0.002352
C:\Users\miker\wake_word_project\data\negative\three\1a994c9f_nohash_1.wav,0.002479
C:\Users\miker\wake_word_project\data\negative\zero\20fd451f_nohash_3.wav,0.003129
C:\Users\miker\wake_word_project\data\negative\on\a045368c_nohash_4.wav,0.000495
C:\Users\miker\wake_word_project\data\negative\go\40738a2d_nohash_1.wav,0.001204
C:\Users\miker\wake_word_project\data\negative\three\953fe1ad_nohash_3.wav,0.008577
C:\Users\miker\wake_word_project\data\negative\up\b8874962_nohash_4.wav,0.000338
C:\Users\miker\wake_word_project\data\negative\no\0cb74144_nohash_4.wav,0.002757
C:\Users\miker\wake_word_project\data\negative\yes\4a1e736b_nohash_4.wav,0.066959
C:\Users\miker\wake_word_project\data\negative\six\ffd2ba2f_nohash_2.wav,0.005821
C:\Users\miker\wake_word_project\data\negative\sheila\3367cff6_nohash_1.wav,0.077429
C:\Users\miker\wake_word_project\data\negative\wow\857366dd_nohash_1.wav,0.001192
C:\Users\miker\wake_word_project\data\negative\stop\845f8553_nohash_4.wav,0.004178
C:\Users\miker\wake_word_project\data\negative\four\40115b19_nohash_1.wav,0.000209
C:\Users\miker\wake_word_project\data\negative\yes\f9273a21_nohash_1.wav,0.003887
C:\Users\miker\wake_word_project\data\negative\visual\9a76f8c3_nohash_0.wav,0.001821
C:\Users\miker\wake_word_project\data\negative\four\264f471d_nohash_3.wav,0.019126
C:\Users\miker\wake_word_project\data\negative\left\19f9c115_nohash_1.wav,0.001640
C:\Users\miker\wake_word_project\data\negative\on\cd671b5f_nohash_0.wav,0.001088
C:\Users\miker\wake_word_project\data\negative\forward\042a8dde_nohash_0.wav,0.001402
C:\Users\miker\wake_word_project\data\negative\two\c518d1b1_nohash_0.wav,0.001344
C:\Users\miker\wake_word_project\data\negative\dog\efbb27a6_nohash_0.wav,0.003467
C:\Users\miker\wake_word_project\data\negative\forward\d264f7b6_nohash_1.wav,0.000463
C:\Users\miker\wake_word_project\data\negative\follow\b7e9f841_nohash_2.wav,0.038900
C:\Users\miker\wake_word_project\data\negative\wow\5236848b_nohash_0.wav,0.003428
C:\Users\miker\wake_word_project\data\negative\seven\07de53d3_nohash_0.wav,0.002392
C:\Users\miker\wake_word_project\data\negative\eight\80f056c0_nohash_0.wav,0.001331
C:\Users\miker\wake_word_project\data\negative\no\5ebc1cda_nohash_0.wav,0.000426
C:\Users\miker\wake_word_project\data\negative\bird\cce17a61_nohash_0.wav,0.000791
C:\Users\miker\wake_word_project\data\negative\on\1ed0b13d_nohash_2.wav,0.001340
C:\Users\miker\wake_word_project\data\negative\house\f84762e5_nohash_0.wav,0.001080
C:\Users\miker\wake_word_project\data\negative\sheila\d85270c1_nohash_0.wav,0.004925
C:\Users\miker\wake_word_project\data\negative\house\0f250098_nohash_2.wav,0.000717
C:\Users\miker\wake_word_project\data\negative\eight\da27460c_nohash_4.wav,0.000449
C:\Users\miker\wake_word_project\data\negative\five\dc269564_nohash_1.wav,0.002638
C:\Users\miker\wake_word_project\data\negative\happy\81332c92_nohash_0.wav,0.027142
C:\Users\miker\wake_word_project\data\negative\backward\73f20b00_nohash_2.wav,0.003821
C:\Users\miker\wake_word_project\data\negative\marvin\a55105d0_nohash_0.wav,0.022446
C:\Users\miker\wake_word_project\data\negative\one\679463fc_nohash_2.wav,0.000174
C:\Users\miker\wake_word_project\data\negative\up\b9f46737_nohash_2.wav,0.003810
C:\Users\miker\wake_word_project\data\negative\five\acfd5b5e_nohash_1.wav,0.013227
C:\Users\miker\wake_word_project\data\negative\bird\c33682f0_nohash_1.wav,0.000311
C:\Users\miker\wake_word_project\data\negative\five\a2fefcb4_nohash_0.wav,0.000844
C:\Users\miker\wake_word_project\data\negative\marvin\22cb56b3_nohash_0.wav,0.001535
C:\Users\miker\wake_word_project\data\negative\stop\4995d875_nohash_2.wav,0.002081
C:\Users\miker\wake_word_project\data\negative\cat\7be5a0f3_nohash_1.wav,0.004574
C:\Users\miker\wake_word_project\data\negative\yes\e54a0f16_nohash_1.wav,0.008294
C:\Users\miker\wake_word_project\data\negative\three\40b60ae9_nohash_2.wav,0.002261
C:\Users\miker\wake_word_project\data\negative\stop\eeaf97c3_nohash_0.wav,0.000308
C:\Users\miker\wake_word_project\data\negative\two\13d7b8c9_nohash_0.wav,0.004512
C:\Users\miker\wake_word_project\data\negative\right\39833acb_nohash_2.wav,0.012678
C:\Users\miker\wake_word_project\data\negative\zero\6adb8ad9_nohash_1.wav,0.001757
C:\Users\miker\wake_word_project\data\negative\six\7ea032f3_nohash_0.wav,0.006809
C:\Users\miker\wake_word_project\data\negative\sheila\6c88cf25_nohash_0.wav,0.004039
C:\Users\miker\wake_word_project\data\negative\nine\b8897f1c_nohash_0.wav,0.000766
C:\Users\miker\wake_word_project\data\negative\dog\d8ed3745_nohash_1.wav,0.000162
